transformer1,year,month,efficient_neighbour,average_consumption,p1,p2,p3,p4,p5,p6,p7,p8,p9,id,month_n,monthly_consumption,score,previous_year_consumption
m,2021,January,96.48650823067881,185.941806208575,89.73886099946689,96.48650823067881,103.2341554618907,133.7802417175844,176.225547485519,218.6708532534536,253.1034429983697,271.5106006972488,289.9177583961279,50,1,308.324916095007,1,471.818520801608
m,2021,February,120.0488740759902,267.642067540437,116.5301857362501,120.0488740759902,123.5675624157303,180.7585390619935,264.785659861518,348.8127806610426,407.1463203788733,414.0926979333162,421.0390754877591,50,2,404.830861194059,4,406.289828964509
m,2021,March,213.2092387801968,309.422077733907,157.5492421172094,213.2092387801968,268.8692354431842,309.30381949991,342.125697253505,374.9475750070999,402.3007112559866,418.7163644954564,435.1320177349262,50,3,396.82882684283,4,413.764669490047
m,2021,April,160.3030386804603,249.2931129172211,129.9286539435853,160.3030386804603,190.6774234173353,217.8273503808304,243.3650484576355,268.9027465344406,298.4238992817699,335.9119613701477,373.4000234585254,50,4,410.888085546903,1,90.07832109229641
m,2021,May,255.4713769694786,331.8677029100942,198.8235807695888,255.4713769694786,312.1191731693684,337.8040911918502,348.007570125628,358.2110490594058,377.440020195674,414.7199757369234,451.9999312781728,50,5,489.279886819422,1,131.312089140993
m,2021,June,197.380853296723,227.8145518392555,164.481699539581,197.380853296723,230.280007053865,244.5667313328012,249.5472408726345,254.5277504124678,260.1213990780524,266.9413259951396,273.7612529122268,50,6,280.581179829314,1,90.48241003649311
m,2021,July,179.374982472509,238.9908074372215,159.3604073883035,179.374982472509,199.3895575567145,225.8570455862206,255.550990088377,285.2449345905334,305.0883495595773,305.2307054623962,305.3730613652151,50,7,139.345832304098,10,445.956322080456
m,2021,August,152.9996518036353,242.1904208528578,123.5023179238197,152.9996518036353,182.4969856834508,210.5413199379112,237.859154379694,265.1769888214768,294.9538296652026,329.6486833128149,364.3435369604269,50,8,283.388878449332,4,121.837143900339
m,2021,September,199.5544532700441,247.5418813072609,143.0642561435233,199.5544532700441,256.0446503965647,276.2829740652812,278.3953610050955,280.5077479449098,288.4046797344924,307.8707012236116,327.3367227127308,50,9,274.874716105405,7,152.352044726722
m,2021,October,243.4166465578604,260.4994326771705,241.4173465045172,243.4166465578604,245.4159466112036,247.067555648275,248.5453191772105,250.023082706146,256.4563371432014,272.8005733964966,289.1448096497918,50,10,251.008258392103,4,460.477462469134
m,2021,November,181.9315631049683,325.6965837051391,126.9753240172284,181.9315631049683,236.8878021927081,301.5271499548105,371.008052054094,440.4889541533776,487.003714575898,487.586191644892,488.1686687138859,50,11,488.75114578288,1,212.884017222095
m,2021,December,184.7475249562414,226.868653788697,150.3074766618667,184.7475249562414,219.1875732506161,238.8904478717596,251.2247356562875,263.5590234408154,273.5194653149227,278.7322153681888,283.9449654214549,50,12,271.781881963834,4,78.4709344501607
m,2020,January,294.5986319431102,370.4915734694805,284.7206345016601,294.5986319431102,304.4766293845603,331.722604322247,367.652568008052,403.5825316938569,431.9641088161151,445.2489128112794,458.5337168064437,51,1,274.84263706021,10,
m,2020,February,351.4761273721234,374.8569364490685,319.4643341584597,351.4761273721234,383.4879205857871,396.5847804518418,400.224173644092,403.8635668363422,406.8135318243876,408.384640404023,409.9557489836585,51,2,411.526857563294,1,
m,2020,March,211.0000800890848,284.172073698137,146.6036375723779,211.0000800890848,275.3965226057917,306.2604881161824,320.358215123415,334.4559421306476,350.8454510709271,371.8185238773004,392.7915966836737,51,3,82.20719505567099,10,
m,2020,April,103.2641262495888,192.1989919705084,96.6712236709426,103.2641262495888,109.8570288282349,131.4110963186246,160.445746264886,189.4803962111474,223.7357619837859,268.432559409179,313.129356834572,51,4,357.826154259965,1,
m,2020,May,224.9117641723716,303.2708558917512,178.1119266566823,224.9117641723716,271.7116016880609,304.3814700404182,329.9863538111095,355.5912375818008,377.5749067664148,392.3161467788742,407.0573867913336,51,5,372.661160095595,4,
m,2020,June,163.6023504626937,304.8055898136225,127.0423802495934,163.6023504626937,200.1623206757939,257.9819194790907,326.4313325774855,394.8807456758803,444.0500473736319,454.6591262700966,465.2682051665613,51,6,475.877284063026,1,
m,2020,July,406.263310167007,432.1211983280955,404.863663355587,406.263310167007,407.662956978427,415.6948691485449,427.0429139980115,438.3909588474782,448.4541847496296,455.9477727571504,463.4413607646712,51,7,408.129505915567,7,
m,2020,August,194.2913297498598,273.3595821983183,158.0642368250994,194.2913297498598,230.5184226746202,243.6921576550228,245.3392136632465,246.9862696714702,271.3681520659014,341.2196872327481,411.0712223995946,51,8,248.084307010286,4,
m,2020,September,241.8545001274906,352.7625844016437,197.1032724271063,241.8545001274906,286.6057278278749,335.3580938656814,386.111029072199,436.8639642787166,472.276952448301,477.010046544019,481.743140639737,51,9,470.699254416395,4,
m,2020,October,299.9311247929002,371.6713300271658,286.4949884088711,299.9311247929002,313.3672611769293,341.3373851059008,376.5745028073435,411.8116205087862,437.8204753256866,445.3728043735024,452.9251334213183,51,10,273.058852024842,10,
m,2020,November,272.5119966072962,363.0759854678763,242.6980069146956,272.5119966072962,302.3259862998968,338.6609673164786,378.256443995051,417.8519206736234,448.1147182793352,459.7121577393262,471.3095971993171,51,11,482.907036659308,1,
m,2020,December,118.4837668803523,191.4391245745357,98.47735066525649,118.4837668803523,138.4901830954481,152.9643760770562,164.6724574419205,176.3805388067848,201.5613986414389,253.6878154156731,305.814232189907,51,12,357.940648964141,1,
m,2021,January,96.48650823067881,185.941806208575,89.73886099946689,96.48650823067881,103.2341554618907,133.7802417175844,176.225547485519,218.6708532534536,253.1034429983697,271.5106006972488,289.9177583961279,51,1,246.96772376541,4,274.84263706021
m,2021,February,120.0488740759902,267.642067540437,116.5301857362501,120.0488740759902,123.5675624157303,180.7585390619935,264.785659861518,348.8127806610426,407.1463203788733,414.0926979333162,421.0390754877591,51,2,427.985453042202,1,411.526857563294
m,2021,March,213.2092387801968,309.422077733907,157.5492421172094,213.2092387801968,268.8692354431842,309.30381949991,342.125697253505,374.9475750070999,402.3007112559866,418.7163644954564,435.1320177349262,51,3,451.547670974396,1,82.20719505567099
m,2021,April,160.3030386804603,249.2931129172211,129.9286539435853,160.3030386804603,190.6774234173353,217.8273503808304,243.3650484576355,268.9027465344406,298.4238992817699,335.9119613701477,373.4000234585254,51,4,99.5542692067102,10,357.826154259965
m,2021,May,255.4713769694786,331.8677029100942,198.8235807695888,255.4713769694786,312.1191731693684,337.8040911918502,348.007570125628,358.2110490594058,377.440020195674,414.7199757369234,451.9999312781728,51,5,142.175784569699,10,372.661160095595
m,2021,June,197.380853296723,227.8145518392555,164.481699539581,197.380853296723,230.280007053865,244.5667313328012,249.5472408726345,254.5277504124678,260.1213990780524,266.9413259951396,273.7612529122268,51,6,241.246391639579,7,475.877284063026
m,2021,July,179.374982472509,238.9908074372215,159.3604073883035,179.374982472509,199.3895575567145,225.8570455862206,255.550990088377,285.2449345905334,305.0883495595773,305.2307054623962,305.3730613652151,51,7,206.061082584783,7,408.129505915567
m,2021,August,152.9996518036353,242.1904208528578,123.5023179238197,152.9996518036353,182.4969856834508,210.5413199379112,237.859154379694,265.1769888214768,294.9538296652026,329.6486833128149,364.3435369604269,51,8,94.0049840440042,10,248.084307010286
m,2021,September,199.5544532700441,247.5418813072609,143.0642561435233,199.5544532700441,256.0446503965647,276.2829740652812,278.3953610050955,280.5077479449098,288.4046797344924,307.8707012236116,327.3367227127308,51,9,281.916005904786,4,470.699254416395
m,2021,October,243.4166465578604,260.4994326771705,241.4173465045172,243.4166465578604,245.4159466112036,247.067555648275,248.5453191772105,250.023082706146,256.4563371432014,272.8005733964966,289.1448096497918,51,10,246.082379962318,7,273.058852024842
m,2021,November,181.9315631049683,325.6965837051391,126.9753240172284,181.9315631049683,236.8878021927081,301.5271499548105,371.008052054094,440.4889541533776,487.003714575898,487.586191644892,488.1686687138859,51,11,486.8095555529,4,482.907036659308
m,2021,December,184.7475249562414,226.868653788697,150.3074766618667,184.7475249562414,219.1875732506161,238.8904478717596,251.2247356562875,263.5590234408154,273.5194653149227,278.7322153681888,283.9449654214549,51,12,115.867428367492,10,357.940648964141
m,2020,January,294.5986319431102,370.4915734694805,284.7206345016601,294.5986319431102,304.4766293845603,331.722604322247,367.652568008052,403.5825316938569,431.9641088161151,445.2489128112794,458.5337168064437,52,1,427.535840817727,4,
m,2020,February,351.4761273721234,374.8569364490685,319.4643341584597,351.4761273721234,383.4879205857871,396.5847804518418,400.224173644092,403.8635668363422,406.8135318243876,408.384640404023,409.9557489836585,52,2,394.158518323675,7,
m,2020,March,211.0000800890848,284.172073698137,146.6036375723779,211.0000800890848,275.3965226057917,306.2604881161824,320.358215123415,334.4559421306476,350.8454510709271,371.8185238773004,392.7915966836737,52,3,296.862003444694,7,
m,2020,April,103.2641262495888,192.1989919705084,96.6712236709426,103.2641262495888,109.8570288282349,131.4110963186246,160.445746264886,189.4803962111474,223.7357619837859,268.432559409179,313.129356834572,52,4,208.836829508655,4,
m,2020,May,224.9117641723716,303.2708558917512,178.1119266566823,224.9117641723716,271.7116016880609,304.3814700404182,329.9863538111095,355.5912375818008,377.5749067664148,392.3161467788742,407.0573867913336,52,5,421.798626803793,1,
m,2020,June,163.6023504626937,304.8055898136225,127.0423802495934,163.6023504626937,200.1623206757939,257.9819194790907,326.4313325774855,394.8807456758803,444.0500473736319,454.6591262700966,465.2682051665613,52,6,440.513687741477,4,
m,2020,July,406.263310167007,432.1211983280955,404.863663355587,406.263310167007,407.662956978427,415.6948691485449,427.0429139980115,438.3909588474782,448.4541847496296,455.9477727571504,463.4413607646712,52,7,470.934948772192,1,
m,2020,August,194.2913297498598,273.3595821983183,158.0642368250994,194.2913297498598,230.5184226746202,243.6921576550228,245.3392136632465,246.9862696714702,271.3681520659014,341.2196872327481,411.0712223995946,52,8,480.922757566441,1,
m,2020,September,241.8545001274906,352.7625844016437,197.1032724271063,241.8545001274906,286.6057278278749,335.3580938656814,386.111029072199,436.8639642787166,472.276952448301,477.010046544019,481.743140639737,52,9,486.476234735455,1,
m,2020,October,299.9311247929002,371.6713300271658,286.4949884088711,299.9311247929002,313.3672611769293,341.3373851059008,376.5745028073435,411.8116205087862,437.8204753256866,445.3728043735024,452.9251334213183,52,10,317.845973304939,7,
m,2020,November,272.5119966072962,363.0759854678763,242.6980069146956,272.5119966072962,302.3259862998968,338.6609673164786,378.256443995051,417.8519206736234,448.1147182793352,459.7121577393262,471.3095971993171,52,11,312.263982864097,7,
m,2020,December,118.4837668803523,191.4391245745357,98.47735066525649,118.4837668803523,138.4901830954481,152.9643760770562,164.6724574419205,176.3805388067848,201.5613986414389,253.6878154156731,305.814232189907,52,12,184.185926383361,4,
m,2021,January,96.48650823067881,185.941806208575,89.73886099946689,96.48650823067881,103.2341554618907,133.7802417175844,176.225547485519,218.6708532534536,253.1034429983697,271.5106006972488,289.9177583961279,52,1,105.483371205628,7,427.535840817727
m,2021,February,120.0488740759902,267.642067540437,116.5301857362501,120.0488740759902,123.5675624157303,180.7585390619935,264.785659861518,348.8127806610426,407.1463203788733,414.0926979333162,421.0390754877591,52,2,124.740458528977,7,394.158518323675
m,2021,March,213.2092387801968,309.422077733907,157.5492421172094,213.2092387801968,268.8692354431842,309.30381949991,342.125697253505,374.9475750070999,402.3007112559866,418.7163644954564,435.1320177349262,52,3,101.889245454222,10,296.862003444694
m,2021,April,160.3030386804603,249.2931129172211,129.9286539435853,160.3030386804603,190.6774234173353,217.8273503808304,243.3650484576355,268.9027465344406,298.4238992817699,335.9119613701477,373.4000234585254,52,4,200.802218329627,7,208.836829508655
m,2021,May,255.4713769694786,331.8677029100942,198.8235807695888,255.4713769694786,312.1191731693684,337.8040911918502,348.007570125628,358.2110490594058,377.440020195674,414.7199757369234,451.9999312781728,52,5,365.013368348591,4,421.798626803793
m,2021,June,197.380853296723,227.8145518392555,164.481699539581,197.380853296723,230.280007053865,244.5667313328012,249.5472408726345,254.5277504124678,260.1213990780524,266.9413259951396,273.7612529122268,52,6,131.582545782439,10,440.513687741477
m,2021,July,179.374982472509,238.9908074372215,159.3604073883035,179.374982472509,199.3895575567145,225.8570455862206,255.550990088377,285.2449345905334,305.0883495595773,305.2307054623962,305.3730613652151,52,7,305.515417268034,1,470.934948772192
m,2021,August,152.9996518036353,242.1904208528578,123.5023179238197,152.9996518036353,182.4969856834508,210.5413199379112,237.859154379694,265.1769888214768,294.9538296652026,329.6486833128149,364.3435369604269,52,8,399.038390608039,1,480.922757566441
m,2021,September,199.5544532700441,247.5418813072609,143.0642561435233,199.5544532700441,256.0446503965647,276.2829740652812,278.3953610050955,280.5077479449098,288.4046797344924,307.8707012236116,327.3367227127308,52,9,86.5740590170026,10,486.476234735455
m,2021,October,243.4166465578604,260.4994326771705,241.4173465045172,243.4166465578604,245.4159466112036,247.067555648275,248.5453191772105,250.023082706146,256.4563371432014,272.8005733964966,289.1448096497918,52,10,305.489045903087,1,317.845973304939
m,2021,November,181.9315631049683,325.6965837051391,126.9753240172284,181.9315631049683,236.8878021927081,301.5271499548105,371.008052054094,440.4889541533776,487.003714575898,487.586191644892,488.1686687138859,52,11,72.0190849294886,10,312.263982864097
m,2021,December,184.7475249562414,226.868653788697,150.3074766618667,184.7475249562414,219.1875732506161,238.8904478717596,251.2247356562875,263.5590234408154,273.5194653149227,278.7322153681888,283.9449654214549,52,12,230.667589348741,7,184.185926383361
n,2020,January,171.243176937569,211.4545222214657,124.6553070179653,171.243176937569,217.8310468571727,239.1270959437826,247.7772346138955,256.4273732840084,263.1943374136463,266.1949524623342,269.1955675110221,53,1,78.06743709836159,10,
n,2020,February,263.3151107863524,352.844180551474,252.0729144115467,263.3151107863524,274.5573071611581,311.4136453722604,361.077054501511,410.7404636307616,444.3036522618492,445.6663998966104,447.0291475313717,53,2,448.391895166133,1,
n,2020,March,257.0415573427456,329.4235827209197,232.8802800737323,257.0415573427456,281.2028346117589,300.256349674892,316.755983635085,333.255617595278,357.376172292745,396.7385684647601,436.1009646367751,53,3,208.719002804719,10,
n,2020,April,228.8018919033932,340.5183238897008,224.2940312400461,228.8018919033932,233.3097525667403,269.6024887501267,321.7876626935325,373.9728366369383,417.7578372987919,444.742491397541,471.7271454962899,53,4,219.786170576699,10,
n,2020,May,162.0542635074816,237.3432593530742,158.7189853403253,162.0542635074816,165.3895416746379,192.5838910099116,231.707775929244,270.8316608485764,300.2802035533822,310.3780618291348,320.4759201048875,53,5,155.383707173169,10,
n,2020,June,137.1527618626133,232.6081734261244,111.1083217367996,137.1527618626133,163.1972019884271,198.9051070977004,239.4447446987035,279.9843822997066,312.9576588999482,330.7982134986672,348.6387680973861,53,6,171.878682030365,7,
n,2020,July,130.5233136410826,164.7664562077263,119.4341608479153,130.5233136410826,141.6124664342499,147.0633932286876,149.6952070237605,152.3270208188334,163.8064472868574,192.9810991007836,222.1557509147098,53,7,108.345008054748,10,
n,2020,August,94.34029831457893,292.0715022599325,86.59019481227736,94.34029831457893,102.0904018168805,181.7373166396285,297.3326371225995,412.9279576055705,490.4704184832517,491.9071601503528,493.3439018174539,53,8,494.780643484555,1,
n,2020,September,193.7038070554846,284.42597861751,154.9925506550353,193.7038070554846,232.4150634559339,270.7031041462908,308.7795369816015,346.8559698169122,375.4025871616325,384.889573525172,394.3765598887115,53,9,245.318815589417,7,
n,2020,October,146.4085965170527,287.8376654681053,119.0506407273934,146.4085965170527,173.7665523067119,226.7587379636246,292.568038554164,358.3773391447033,409.4773755671926,431.1588836535815,452.8403917399702,53,10,91.6926849377342,10,
n,2020,November,90.63845028541982,148.8473248656372,85.42464740993455,90.63845028541982,95.85225316090508,108.8381274798884,125.7100375206207,142.5819475613531,164.8227368183429,197.801284507848,230.779832197353,53,11,263.758379886858,1,
n,2020,December,194.1652682279234,267.980336449109,159.4320135258602,194.1652682279234,228.8985229299866,250.6850960040462,265.998328264104,281.3115605241618,303.8909368722233,341.0026013962927,378.1142659203618,53,12,124.698758823797,10,
n,2021,January,260.6089355088768,333.260388454073,188.8281315129714,260.6089355088768,332.3897395047822,357.7340264539232,359.860054879682,361.9860833054408,376.6905036843381,416.5517079695128,456.4129122546875,53,1,117.047327517066,10,78.06743709836159
n,2021,February,124.9842905290423,228.6998064629733,100.1301427669822,124.9842905290423,149.8384382911023,168.7672141999934,184.7333041823,200.6993941646066,237.2147709857669,314.8287214846351,392.442671983503,53,2,75.27599500492219,10,448.391895166133
n,2021,March,208.1661257394592,300.1559548731892,171.8397142826581,208.1661257394592,244.4925371962603,281.4666882050226,318.7647089897655,356.0627297745083,385.5933791366402,399.5892856535498,413.5851921704594,53,3,135.513302825857,10,208.719002804719
n,2021,April,202.424149251543,262.1368383656955,191.862726741936,202.424149251543,212.98557176115,226.4645075574518,241.402199997101,256.3398924367502,278.1126835804898,313.5556721324102,348.9986606843306,53,4,216.506045931019,7,219.786170576699
n,2021,May,201.6066937646828,247.165044383728,166.1680068173444,201.6066937646828,237.0453807120212,258.2346838535742,272.2992950922345,286.3639063308948,297.4995091890452,302.7770952861758,308.0546813833064,53,5,248.858276361134,7,155.383707173169
n,2021,June,268.414773472585,311.794283805066,249.9165206563195,268.414773472585,286.9130262888505,299.299642688595,308.630440880079,317.961239071563,331.6133926413023,353.9082569675522,376.2031212938021,53,6,398.497985620052,1,171.878682030365
n,2021,July,267.8102839603088,343.392144248355,242.8762809259349,267.8102839603088,292.7442869946827,319.357419976499,346.8101179320365,374.2628158875739,399.5087593959177,420.3411940098738,441.1736286238299,53,7,462.006063237786,1,108.345008054748
n,2021,August,99.11121413670509,209.7214472119232,87.29279551352388,99.11121413670509,110.9296327598863,151.7400773023258,207.0465348043945,262.3529923064631,304.2334018119142,319.2617153241298,334.2900288363454,53,8,349.318342348561,1,494.780643484555
n,2021,September,188.5221987203698,272.5079143594488,152.0516231544319,188.5221987203698,224.9927742863077,237.2181287757124,237.3208727268505,237.4236166779886,263.7237878204325,342.4188133454885,421.1138388705443,53,9,499.8088643956,1,245.318815589417
n,2021,October,242.7041081255302,284.0127702249447,208.5758394368461,242.7041081255302,276.8323768142143,297.3798369951544,311.1368929222225,324.8939488492906,334.5917599513196,336.1710814032704,337.7504028552212,53,10,339.329724307172,1,91.6926849377342
n,2021,November,334.1317542623729,386.6563540935747,268.6443590887354,334.1317542623729,399.6191494360102,426.7195795085282,434.6265270304865,442.5334745524448,450.4458354501981,458.3690230995414,466.2922107488847,53,11,421.448281160556,7,263.758379886858
n,2021,December,123.7650549001994,275.0072366319365,114.4365824507552,123.7650549001994,133.0935273496436,192.2326216255316,276.2770268146415,360.3214320037513,418.9526102065574,426.7573344367556,434.5620586669538,53,12,416.351035463158,4,124.698758823797
n,2020,January,171.243176937569,211.4545222214657,124.6553070179653,171.243176937569,217.8310468571727,239.1270959437826,247.7772346138955,256.4273732840084,263.1943374136463,266.1949524623342,269.1955675110221,54,1,262.194132397417,4,
n,2020,February,263.3151107863524,352.844180551474,252.0729144115467,263.3151107863524,274.5573071611581,311.4136453722604,361.077054501511,410.7404636307616,444.3036522618492,445.6663998966104,447.0291475313717,54,2,278.30470595276,7,
n,2020,March,257.0415573427456,329.4235827209197,232.8802800737323,257.0415573427456,281.2028346117589,300.256349674892,316.755983635085,333.255617595278,357.376172292745,396.7385684647601,436.1009646367751,54,3,289.25659370143,7,
n,2020,April,228.8018919033932,340.5183238897008,224.2940312400461,228.8018919033932,233.3097525667403,269.6024887501267,321.7876626935325,373.9728366369383,417.7578372987919,444.742491397541,471.7271454962899,54,4,498.711799595039,1,
n,2020,May,162.0542635074816,237.3432593530742,158.7189853403253,162.0542635074816,165.3895416746379,192.5838910099116,231.707775929244,270.8316608485764,300.2802035533822,310.3780618291348,320.4759201048875,54,5,166.50130106369,7,
n,2020,June,137.1527618626133,232.6081734261244,111.1083217367996,137.1527618626133,163.1972019884271,198.9051070977004,239.4447446987035,279.9843822997066,312.9576588999482,330.7982134986672,348.6387680973861,54,6,307.010807367042,4,
n,2020,July,130.5233136410826,164.7664562077263,119.4341608479153,130.5233136410826,141.6124664342499,147.0633932286876,149.6952070237605,152.3270208188334,163.8064472868574,192.9810991007836,222.1557509147098,54,7,145.308850698639,7,
n,2020,August,94.34029831457893,292.0715022599325,86.59019481227736,94.34029831457893,102.0904018168805,181.7373166396285,297.3326371225995,412.9279576055705,490.4704184832517,491.9071601503528,493.3439018174539,54,8,104.673769650981,7,
n,2020,September,193.7038070554846,284.42597861751,154.9925506550353,193.7038070554846,232.4150634559339,270.7031041462908,308.7795369816015,346.8559698169122,375.4025871616325,384.889573525172,394.3765598887115,54,9,403.863546252251,1,
n,2020,October,146.4085965170527,287.8376654681053,119.0506407273934,146.4085965170527,173.7665523067119,226.7587379636246,292.568038554164,358.3773391447033,409.4773755671926,431.1588836535815,452.8403917399702,54,10,402.250206205063,4,
n,2020,November,90.63845028541982,148.8473248656372,85.42464740993455,90.63845028541982,95.85225316090508,108.8381274798884,125.7100375206207,142.5819475613531,164.8227368183429,197.801284507848,230.779832197353,54,11,153.829887588508,4,
n,2020,December,194.1652682279234,267.980336449109,159.4320135258602,194.1652682279234,228.8985229299866,250.6850960040462,265.998328264104,281.3115605241618,303.8909368722233,341.0026013962927,378.1142659203618,54,12,291.520382030867,4,
n,2021,January,260.6089355088768,333.260388454073,188.8281315129714,260.6089355088768,332.3897395047822,357.7340264539232,359.860054879682,361.9860833054408,376.6905036843381,416.5517079695128,456.4129122546875,54,1,363.40343558928,4,262.194132397417
n,2021,February,124.9842905290423,228.6998064629733,100.1301427669822,124.9842905290423,149.8384382911023,168.7672141999934,184.7333041823,200.6993941646066,237.2147709857669,314.8287214846351,392.442671983503,54,2,470.056622482371,1,278.30470595276
n,2021,March,208.1661257394592,300.1559548731892,171.8397142826581,208.1661257394592,244.4925371962603,281.4666882050226,318.7647089897655,356.0627297745083,385.5933791366402,399.5892856535498,413.5851921704594,54,3,380.928076964337,4,289.25659370143
n,2021,April,202.424149251543,262.1368383656955,191.862726741936,202.424149251543,212.98557176115,226.4645075574518,241.402199997101,256.3398924367502,278.1126835804898,313.5556721324102,348.9986606843306,54,4,266.298354063183,4,498.711799595039
n,2021,May,201.6066937646828,247.165044383728,166.1680068173444,201.6066937646828,237.0453807120212,258.2346838535742,272.2992950922345,286.3639063308948,297.4995091890452,302.7770952861758,308.0546813833064,54,5,295.740313823335,4,166.50130106369
n,2021,June,268.414773472585,311.794283805066,249.9165206563195,268.414773472585,286.9130262888505,299.299642688595,308.630440880079,317.961239071563,331.6133926413023,353.9082569675522,376.2031212938021,54,6,324.181771199219,4,307.010807367042
n,2021,July,267.8102839603088,343.392144248355,242.8762809259349,267.8102839603088,292.7442869946827,319.357419976499,346.8101179320365,374.2628158875739,399.5087593959177,420.3411940098738,441.1736286238299,54,7,217.942277891561,10,145.308850698639
n,2021,August,99.11121413670509,209.7214472119232,87.29279551352388,99.11121413670509,110.9296327598863,151.7400773023258,207.0465348043945,262.3529923064631,304.2334018119142,319.2617153241298,334.2900288363454,54,8,114.86910563428,7,104.673769650981
n,2021,September,188.5221987203698,272.5079143594488,152.0516231544319,188.5221987203698,224.9927742863077,237.2181287757124,237.3208727268505,237.4236166779886,263.7237878204325,342.4188133454885,421.1138388705443,54,9,237.492112645414,4,403.863546252251
n,2021,October,242.7041081255302,284.0127702249447,208.5758394368461,242.7041081255302,276.8323768142143,297.3798369951544,311.1368929222225,324.8939488492906,334.5917599513196,336.1710814032704,337.7504028552212,54,10,288.208466377109,7,402.250206205063
n,2021,November,334.1317542623729,386.6563540935747,268.6443590887354,334.1317542623729,399.6191494360102,426.7195795085282,434.6265270304865,442.5334745524448,450.4458354501981,458.3690230995414,466.2922107488847,54,11,447.804772900417,4,153.829887588508
n,2021,December,123.7650549001994,275.0072366319365,114.4365824507552,123.7650549001994,133.0935273496436,192.2326216255316,276.2770268146415,360.3214320037513,418.9526102065574,426.7573344367556,434.5620586669538,54,12,442.366782897152,1,291.520382030867
n,2020,January,171.243176937569,211.4545222214657,124.6553070179653,171.243176937569,217.8310468571727,239.1270959437826,247.7772346138955,256.4273732840084,263.1943374136463,266.1949524623342,269.1955675110221,55,1,272.19618255971,1,
n,2020,February,263.3151107863524,352.844180551474,252.0729144115467,263.3151107863524,274.5573071611581,311.4136453722604,361.077054501511,410.7404636307616,444.3036522618492,445.6663998966104,447.0291475313717,55,2,240.830718036741,10,
n,2020,March,257.0415573427456,329.4235827209197,232.8802800737323,257.0415573427456,281.2028346117589,300.256349674892,316.755983635085,333.255617595278,357.376172292745,396.7385684647601,436.1009646367751,55,3,344.25537356874,4,
n,2020,April,228.8018919033932,340.5183238897008,224.2940312400461,228.8018919033932,233.3097525667403,269.6024887501267,321.7876626935325,373.9728366369383,417.7578372987919,444.742491397541,471.7271454962899,55,4,408.762952599209,4,
n,2020,May,162.0542635074816,237.3432593530742,158.7189853403253,162.0542635074816,165.3895416746379,192.5838910099116,231.707775929244,270.8316608485764,300.2802035533822,310.3780618291348,320.4759201048875,55,5,330.57377838064,1,
n,2020,June,137.1527618626133,232.6081734261244,111.1083217367996,137.1527618626133,163.1972019884271,198.9051070977004,239.4447446987035,279.9843822997066,312.9576588999482,330.7982134986672,348.6387680973861,55,6,366.479322696105,1,
n,2020,July,130.5233136410826,164.7664562077263,119.4341608479153,130.5233136410826,141.6124664342499,147.0633932286876,149.6952070237605,152.3270208188334,163.8064472868574,192.9810991007836,222.1557509147098,55,7,251.330402728636,1,
n,2020,August,94.34029831457893,292.0715022599325,86.59019481227736,94.34029831457893,102.0904018168805,181.7373166396285,297.3326371225995,412.9279576055705,490.4704184832517,491.9071601503528,493.3439018174539,55,8,78.8400913099758,10,
n,2020,September,193.7038070554846,284.42597861751,154.9925506550353,193.7038070554846,232.4150634559339,270.7031041462908,308.7795369816015,346.8559698169122,375.4025871616325,384.889573525172,394.3765598887115,55,9,116.281294254586,10,
n,2020,October,146.4085965170527,287.8376654681053,119.0506407273934,146.4085965170527,173.7665523067119,226.7587379636246,292.568038554164,358.3773391447033,409.4773755671926,431.1588836535815,452.8403917399702,55,10,182.885870903265,7,
n,2020,November,90.63845028541982,148.8473248656372,85.42464740993455,90.63845028541982,95.85225316090508,108.8381274798884,125.7100375206207,142.5819475613531,164.8227368183429,197.801284507848,230.779832197353,55,11,80.21084453444929,10,
n,2020,December,194.1652682279234,267.980336449109,159.4320135258602,194.1652682279234,228.8985229299866,250.6850960040462,265.998328264104,281.3115605241618,303.8909368722233,341.0026013962927,378.1142659203618,55,12,415.225930444431,1,
n,2021,January,260.6089355088768,333.260388454073,188.8281315129714,260.6089355088768,332.3897395047822,357.7340264539232,359.860054879682,361.9860833054408,376.6905036843381,416.5517079695128,456.4129122546875,55,1,496.274116539862,1,272.19618255971
n,2021,February,124.9842905290423,228.6998064629733,100.1301427669822,124.9842905290423,149.8384382911023,168.7672141999934,184.7333041823,200.6993941646066,237.2147709857669,314.8287214846351,392.442671983503,55,2,158.123154211789,7,240.830718036741
n,2021,March,208.1661257394592,300.1559548731892,171.8397142826581,208.1661257394592,244.4925371962603,281.4666882050226,318.7647089897655,356.0627297745083,385.5933791366402,399.5892856535498,413.5851921704594,55,3,256.601341015194,7,344.25537356874
n,2021,April,202.424149251543,262.1368383656955,191.862726741936,202.424149251543,212.98557176115,226.4645075574518,241.402199997101,256.3398924367502,278.1126835804898,313.5556721324102,348.9986606843306,55,4,384.441649236251,1,408.762952599209
n,2021,May,201.6066937646828,247.165044383728,166.1680068173444,201.6066937646828,237.0453807120212,258.2346838535742,272.2992950922345,286.3639063308948,297.4995091890452,302.7770952861758,308.0546813833064,55,5,313.332267480437,1,330.57377838064
